opportunity_id,created_at,owner_email,region,industry,customer_segment,product_line,sales_stage,estimated_value,days_in_pipeline,engagement_score,meetings_count,competitor_present,discount_pct,proposal_sent,notes,outcome,actual_revenue,close_reason
OPP-01584,2025-01-17T20:53:00,analyst45@example.com,Northeast,financial_services,Mid-Market,analytics,qualification,80669.24,117,18,3,False,0.161,False,Budget is uncertain and the main decision maker has not joined recent meetings.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-02721,2025-11-05T04:18:00,analyst42@example.com,Midwest,retail,Mid-Market,analytics,negotiation,44358.57,131,17,1,False,0.184,True,A strong competitor is already deployed and switching costs are a concern.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-01337,2025-07-11T01:35:00,analyst26@example.com,Midwest,technology,SMB,security,discovery,14186.11,165,100,1,True,0.083,True,A strong competitor is already deployed and switching costs are a concern.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-02442,2026-03-01T20:47:00,analyst48@example.com,South,manufacturing,Mid-Market,security,discovery,23516.74,119,77,2,True,0.196,False,Budget is uncertain and the main decision maker has not joined recent meetings.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-00553,2025-11-13T10:01:00,analyst40@example.com,South,retail,SMB,security,discovery,34504.59,94,18,9,False,0.094,False,Budget is uncertain and the main decision maker has not joined recent meetings.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-00223,2025-01-01T13:01:00,analyst52@example.com,Midwest,manufacturing,SMB,automation,proposal,25801.7,173,81,4,True,0.22,True,Budget is uncertain and the main decision maker has not joined recent meetings.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-01097,2025-04-27T21:20:00,analyst14@example.com,West,healthcare,SMB,automation,negotiation,40499.35,145,56,1,False,0.061,True,Stakeholders are interested but the business case is still being refined. Primary contact: buyer042@example.com.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-02604,2025-10-04T11:47:00,analyst39@example.com,South,technology,Mid-Market,data_platform,negotiation,34555.49,125,50,0,False,0.098,True,Customer is still comparing alternatives and gathering internal feedback.,won,32970.69,Strong executive sponsorship and clear ROI case.
OPP-00009,2025-04-07T16:19:00,analyst09@example.com,West,manufacturing,Mid-Market,automation,qualification,17636.2,63,90,3,True,0.198,True,Discovery is ongoing and the team requested additional product information.,won,16640.92,Successful technical evaluation with approved budget.
OPP-01489,2025-07-22T18:57:00,analyst07@example.com,West,financial_services,Mid-Market,data_platform,proposal,21283.28,56,19,7,False,0.031,True,Engagement has slowed and the proposal has not received internal sponsorship.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-00317,2025-05-30T01:38:00,analyst32@example.com,Northeast,retail,Mid-Market,data_platform,discovery,17419.17,21,39,7,True,0.109,True,Budget is uncertain and the main decision maker has not joined recent meetings.,won,16314.01,Successful technical evaluation with approved budget.
OPP-00428,2025-04-09T02:29:00,analyst29@example.com,Midwest,financial_services,Mid-Market,automation,proposal,12149.99,80,40,2,True,0.18,True,Engagement has slowed and the proposal has not received internal sponsorship.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-01344,2025-08-29T05:04:00,analyst33@example.com,West,technology,SMB,security,discovery,90687.4,34,64,3,False,0.193,False,Discovery is ongoing and the team requested additional product information. Primary contact: buyer078@example.com.,won,92021.24,Good product fit and timely stakeholder engagement.
OPP-00106,2025-04-07T09:53:00,analyst49@example.com,Northeast,manufacturing,SMB,automation,proposal,15126.05,138,71,1,False,0.201,True,Stakeholders are interested but the business case is still being refined.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-01738,2025-09-27T13:10:00,analyst28@example.com,Midwest,manufacturing,SMB,data_platform,negotiation,58510.41,168,93,6,False,0.263,True,Technical evaluation is progressing well and the customer requested implementation details.,won,57602.6,Good product fit and timely stakeholder engagement.
OPP-00143,2025-11-19T11:13:00,analyst29@example.com,Northeast,technology,SMB,data_platform,negotiation,40163.12,178,33,1,False,0.002,True,A strong competitor is already deployed and switching costs are a concern.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-00122,2025-08-04T10:07:00,analyst08@example.com,Midwest,manufacturing,Mid-Market,security,negotiation,15996.72,120,77,3,True,0.264,True,Engagement has slowed and the proposal has not received internal sponsorship. Primary contact: buyer122@example.com.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-02377,2025-12-30T15:02:00,analyst40@example.com,West,technology,SMB,data_platform,qualification,6820.07,29,47,3,False,0.173,True,The opportunity remains active but timing depends on the next planning cycle. Primary contact: buyer056@example.com.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-02871,2025-11-03T02:15:00,analyst21@example.com,Midwest,financial_services,Mid-Market,data_platform,negotiation,13522.71,87,64,9,False,0.268,True,Discovery is ongoing and the team requested additional product information.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-01190,2025-10-25T13:58:00,analyst50@example.com,West,healthcare,SMB,automation,qualification,22224.11,114,17,8,False,0.234,False,Budget is uncertain and the main decision maker has not joined recent meetings.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-02005,2025-12-14T06:01:00,analyst10@example.com,Midwest,technology,SMB,analytics,discovery,23749.56,170,22,4,False,0.14,True,A strong competitor is already deployed and switching costs are a concern.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-02606,2025-02-06T04:50:00,analyst41@example.com,Midwest,technology,SMB,data_platform,proposal,44540.87,163,72,6,False,0.103,True,Executive sponsor is engaged and the buying team confirmed a clear business need.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-01379,2025-09-23T21:14:00,analyst11@example.com,Midwest,technology,SMB,automation,negotiation,11324.65,100,40,4,False,0.272,True,A strong competitor is already deployed and switching costs are a concern.,won,11385.13,Good product fit and timely stakeholder engagement.
OPP-00116,2026-01-31T02:31:00,analyst02@example.com,South,retail,Mid-Market,automation,discovery,50976.63,70,77,10,False,0.129,False,Discovery is ongoing and the team requested additional product information.,won,47930.53,Successful technical evaluation with approved budget.
OPP-02770,2025-08-22T02:52:00,analyst34@example.com,Midwest,technology,Enterprise,automation,qualification,54902.17,146,32,3,False,0.186,False,Engagement has slowed and the proposal has not received internal sponsorship.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-02234,2025-10-28T22:44:00,analyst11@example.com,Northeast,financial_services,Mid-Market,analytics,negotiation,42381.68,125,40,5,True,0.257,True,Engagement has slowed and the proposal has not received internal sponsorship.,won,40176.25,Good product fit and timely stakeholder engagement.
OPP-02149,2025-11-10T22:39:00,analyst40@example.com,West,financial_services,SMB,analytics,discovery,47772.79,57,93,4,False,0.038,False,Stakeholders are interested but the business case is still being refined.,won,48520.9,Successful technical evaluation with approved budget.
OPP-02803,2025-12-22T20:02:00,analyst10@example.com,Midwest,technology,SMB,security,proposal,32203.4,161,83,2,True,0.182,True,Budget is uncertain and the main decision maker has not joined recent meetings.,won,30088.25,Successful technical evaluation with approved budget.
OPP-02955,2025-09-12T01:12:00,analyst48@example.com,Northeast,retail,SMB,data_platform,negotiation,24658.75,51,69,7,False,0.225,True,Stakeholders are interested but the business case is still being refined.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-01610,2025-07-08T03:18:00,analyst14@example.com,Northeast,financial_services,SMB,security,proposal,59343.38,100,71,3,True,0.171,True,Budget is uncertain and the main decision maker has not joined recent meetings.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-02298,2025-12-19T08:18:00,analyst18@example.com,South,retail,Mid-Market,automation,proposal,14772.13,69,31,6,True,0.179,True,Engagement has slowed and the proposal has not received internal sponsorship.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-00673,2025-05-31T08:37:00,analyst46@example.com,West,manufacturing,Mid-Market,automation,discovery,35514.65,59,27,7,False,0.25,False,Budget is uncertain and the main decision maker has not joined recent meetings. Primary contact: buyer040@example.com.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-02728,2025-01-27T03:28:00,analyst49@example.com,Northeast,healthcare,Enterprise,security,negotiation,29977.02,167,48,1,False,0.072,True,Stakeholders are interested but the business case is still being refined.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-02840,2025-11-26T05:19:00,analyst47@example.com,South,financial_services,SMB,automation,qualification,78576.07,108,64,4,True,0.061,False,The customer delayed the project and has not confirmed a decision timeline.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-00592,2025-10-01T01:22:00,analyst22@example.com,Midwest,retail,Mid-Market,analytics,proposal,26895.92,28,38,1,True,0.166,True,A strong competitor is already deployed and switching costs are a concern.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-01414,2025-04-24T23:58:00,analyst46@example.com,West,technology,Enterprise,security,proposal,42734.01,130,84,6,False,0.05,True,Budget is approved and procurement has provided a target decision date.,won,43564.13,Successful technical evaluation with approved budget.
OPP-00889,2025-04-17T06:06:00,analyst34@example.com,West,technology,Mid-Market,security,negotiation,30128.76,157,83,9,False,0.177,True,Decision makers attended the latest meeting and asked for a final proposal.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-01768,2025-08-26T04:50:00,analyst01@example.com,Northeast,retail,Enterprise,security,proposal,59374.03,94,77,5,False,0.174,True,Executive sponsor is engaged and the buying team confirmed a clear business need.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-01378,2025-12-16T04:17:00,analyst10@example.com,South,technology,SMB,data_platform,discovery,48459.7,62,79,7,False,0.235,False,Stakeholders are interested but the business case is still being refined.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-01867,2025-05-30T02:21:00,analyst43@example.com,West,financial_services,Mid-Market,data_platform,qualification,33518.43,109,49,7,False,0.049,True,Stakeholders are interested but the business case is still being refined. Primary contact: buyer179@example.com.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-00214,2025-06-12T15:26:00,analyst43@example.com,Northeast,healthcare,SMB,data_platform,negotiation,15156.99,49,63,10,True,0.165,True,Customer is still comparing alternatives and gathering internal feedback.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-02023,2025-01-21T03:23:00,analyst28@example.com,Northeast,manufacturing,Mid-Market,security,discovery,20653.16,7,22,10,False,0.078,False,A strong competitor is already deployed and switching costs are a concern.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
